X,Y,kind
-3.9598648730530797,3.8938871385244074,crop
-3.9646365267760695,4.09599704795016,crop
-3.970402202662365,4.2388073087835405,crop
-3.1941564565682103,-4.302198161490866,crop
-3.2121783858275785,-4.1153227858761605,crop
-3.203991637593968,-3.9278552459804077,crop
-3.218709885933702,-3.769355091026405,crop
-3.210327719063744,-3.6393454198352617,crop
-3.2245210995686087,-3.4486916699640524,crop
-3.2193355211951693,-3.275923470000298,crop
-3.2260440607793246,-3.1528219635189356,crop
-3.2329772006688717,-2.9844898769791257,crop
-3.2275219481759336,-2.858626079261797,crop
-3.231837614867334,-2.698030551266385,crop
-3.2147688292220513,-2.525065493273899,crop
-3.209528198677326,-2.366155106082024,crop
-3.2230908030456584,-2.200042269067042,crop
-3.2285454840618915,-2.0211067283497197,crop
-3.215688550093163,-1.891703509812706,crop
-3.2299485039934526,-1.692462138365316,crop
-3.210241484241675,-0.7231040622743325,crop
-3.2119385324820673,-0.5712957085479382,crop
-3.1955221859688745,-0.39360900943340876,crop
-3.226122083898429,-0.27596658740837826,crop
-3.2181323694021544,-0.10230785262703618,crop
-3.2184472920497784,0.06275073179468743,crop
-3.2128315872060043,1.132943407021541,crop
-3.201835764018788,1.2757913941002883,crop
-3.220733948043959,1.4836789654324667,crop
-3.222954096525587,1.6330771505389121,crop
-3.2204622009678756,1.818209333500838,crop
-3.196553430955553,1.9743117160578327,crop
-3.19519624335104,2.1197690549101402,crop
-3.2148852571703146,2.2846469999337433,crop
-3.2076043198474187,2.4179358148725454,crop
-3.221355572656183,2.6067834498914504,crop
-3.201323182085542,2.7487099056579423,crop
-3.211082424801912,2.9032658682213874,crop
-3.2107836234151264,3.064444743423417,crop
-3.220191100347089,3.246732664233189,crop
-3.225000920317866,3.418360831848494,crop
-3.2108223966673384,3.574874893003207,crop
-3.2217795904983375,3.791212293823719,crop
-3.217938180919901,3.949398480878287,crop
-3.2133948284162264,4.074534498761537,crop
-3.216917695567284,4.268212402813692,crop
-2.473130444115693,-4.274077479583427,crop
-2.4570870268590377,-4.103882060850192,crop
-2.4719928127489443,-3.9573932952089192,crop
-2.449287850645889,-3.811708422115615,crop
-2.478184303327904,-3.629363107643993,crop
-2.459833701498363,-3.45966754897146,crop
-2.4642892197164104,-3.29982919631298,crop
-2.452686421324287,-3.1118516411883483,crop
-2.4626518850163865,-2.948163719231021,crop
-2.4572513115355896,-2.794223724594374,crop
-2.4769507265634294,-2.6301839898188293,crop
-2.45010465530017,-2.4843926533266534,crop
-2.463365233513276,-2.307075172074462,crop
-2.464233676114854,-2.1123864497710736,crop
-2.4567377258925536,-1.959692064102084,crop
-2.455144541746387,-1.8348268953664268,crop
-2.461429668062534,-1.6769526888021185,crop
-2.466935333678607,-1.4978870345203217,crop
-2.4795156289363183,-1.318158646126124,crop
-2.444844300687773,-1.1273119553692892,crop
-2.4627873275555476,-0.9627014243514425,crop
-2.4769488345825152,-0.7918489766783825,crop
-2.447964625726084,-0.614673290177977,crop
-2.4460130076018833,-0.4673628745986797,crop
-2.475884854940882,-0.32330209318231556,crop
-2.4444254860400942,-0.1502586389220672,crop
-2.4733499728200403,-0.00720308247008989,crop
-2.46603233860154,0.1845493068578659,crop
-2.480052999502622,0.31640074087305164,crop
-2.4555001946472665,0.48029662747054586,crop
-2.476891575520577,0.6449322582198285,crop
-2.476619832699405,0.8249743850632312,crop
-2.476930325143813,0.9684572261994218,crop
-2.4716182556115056,1.1477856658646823,crop
-2.4476443990254113,1.3287395311987185,crop
-2.4733841167952844,1.4955217820603988,crop
-2.464865147203906,1.7037979064728654,crop
-2.4620383581469936,1.8160295577996273,crop
-2.4711558605018906,2.006886045610356,crop
-2.4642619021683787,2.190571576160596,crop
-2.4729491752388575,2.3308278308743287,crop
-2.467355358674821,2.863286194311457,crop
-2.4784214408118226,2.995361183300794,crop
-2.4761508208847554,3.159621107341578,crop
-2.46088897877178,3.336081459566845,crop
-2.4732650214121277,3.819240888099724,crop
-2.456906314387047,4.004314746518759,crop
-2.47193012838198,4.144383527025617,crop
-1.7150391402207341,-4.252536554351901,crop
-1.715360107428749,-4.114276264262822,crop
-1.7070888710043826,-3.938418403887598,crop
-1.6945165700638167,-3.7679382972722437,crop
-1.7007242575921357,-3.626518611633133,crop
-1.6951507563957864,-3.294998423021851,crop
-1.720397297206874,-3.12889349959936,crop
-1.7281566040094747,-2.9406549734004677,crop
-1.707100015555508,-2.7980939261729594,crop
-1.6995644940505947,-2.679860423805765,crop
-1.7283484322712148,-2.509389752525308,crop
-1.7031393292013575,-2.3375744146274333,crop
-1.7249187802806594,-2.1244575805225208,crop
-1.7082927371794994,-1.9892038813887178,crop
-1.6985527840048618,-1.8404767745879203,crop
-1.7107055664301702,-1.6781185097060223,crop
-1.7179642323760453,-1.537170376611047,crop
-1.7325410641607832,-1.3757673329741866,crop
-1.7043779813367599,-1.1951962430490948,crop
-1.6995386476825671,-1.0377027345035184,crop
-1.7235202975363704,-0.8486388742172513,crop
-1.7210677022928187,-0.7038968012618936,crop
-1.7110899643500095,-0.5571501679812765,crop
-1.7308771787662476,-0.4036928349935062,crop
-1.7087023243171346,-0.21129159338646092,crop
-1.7029353964020602,-0.062320680871202634,crop
-1.722408817081908,0.09936421823538583,crop
-1.7152779712719592,0.2413443465772574,crop
-1.709157816720336,0.4061331853309112,crop
-1.6987703961953557,0.5346796755885714,crop
-1.6987306892597305,0.7189487935817036,crop
-1.7217445906719715,0.8716189184196237,crop
-1.703103830427601,1.0485522620275631,crop
-1.715655738039398,1.7069070133688609,crop
-1.7193397114308828,1.8635451354898507,crop
-1.7046042854731018,2.002053000365624,crop
-1.7048577291882343,3.007549542017289,crop
-1.7104070742408948,3.152074348714912,crop
-1.7129801142804233,3.329981920256868,crop
-1.7293597930525477,3.516502541354913,crop
-1.7027762098711192,3.6752587561874153,crop
-1.723844427073245,3.8007759800304424,crop
-1.7050420323160291,3.9358445289662143,crop
-1.71244011523676,4.132497557760498,crop
-0.9790406574738677,-4.283150712035551,crop
-0.9541932501999302,-4.142215753975328,crop
-0.9644788330613658,-3.9874413802579887,crop
-0.9577671695465106,-3.8069588371137244,crop
-0.9585706315947111,-2.7478765506919602,crop
-0.9698403716467809,-2.5735913768528045,crop
-0.9500606872457995,-2.434273040180355,crop
-0.9785526439214967,-2.2400230295996457,crop
-0.9712587631266056,-2.0798323573801176,crop
-0.9824582399664505,-1.9237982380209102,crop
-0.9513592096044974,-1.7827450702681058,crop
-0.9574241640503343,-1.6240047328308416,crop
-0.9833898583614427,-1.4810344406704505,crop
-0.96208130640774,-1.3053868442423813,crop
-0.9661165992754079,-1.1645886292173877,crop
-0.9527393444203365,-0.9672823641612918,crop
-0.9635958230450465,-0.8276854075002871,crop
-0.9716545743328542,-0.6525543139747554,crop
-0.9669794095824527,-0.48110085213231096,crop
-0.9694234678796634,-0.30282934079023155,crop
-0.9644452549322562,-0.12743350732159792,crop
-0.9772182848928002,0.05900532398773444,crop
-0.9809490730478108,0.22777720251511552,crop
-0.9581139485080956,0.32739280833466916,crop
-0.9647698129371691,0.48200070231198394,crop
-0.9533852561593652,0.6630059328341593,crop
-0.9509806198742363,0.8146856286162949,crop
-0.9790434796670984,0.989957444185011,crop
-0.9529603238972215,1.1302491654937583,crop
-0.9746347698755544,1.2925769653942725,crop
-0.9562658646085622,1.4081981498021499,crop
-0.9773708830391392,1.6081463999150598,crop
-0.979312793017634,1.7549242779691658,crop
-0.9532067605831451,1.9127169341564567,crop
-0.9497891596232653,2.073177818437773,crop
-0.9502007794698311,2.2325370407602207,crop
-0.96015668549231,2.4063216682901603,crop
-0.9629189226101751,2.570830598719577,crop
-0.9719845093878305,2.739207891104443,crop
-0.9572693516250137,2.9012951741396096,crop
-0.961940249769389,3.049016506469316,crop
-0.9789716076412445,3.6691516777342743,crop
-0.9587215644533984,3.8073355066798875,crop
-0.9745765270416924,3.992810036009928,crop
-0.9763359229248469,4.1541614361499555,crop
-0.2048705020400407,-4.287134979677064,crop
-0.22204283540275543,-4.089547734720793,crop
-0.22556471528849492,-3.9461221503815525,crop
-0.19458588493926537,-3.7900580988827413,crop
-0.21195648117521543,-3.640295336948804,crop
-0.2281990214285367,-3.4872252345544332,crop
-0.20136649170470683,-3.302987333215966,crop
-0.22766807500481473,-3.1393074102327336,crop
-0.22141679963568123,-2.976031860134686,crop
-0.20684428572609942,-2.815351557099419,crop
-0.21470256483770228,-2.628807999101675,crop
-0.20723348176854678,-2.480380083590376,crop
-0.2209280130795092,-2.302676580426324,crop
-0.22433593622875442,-2.1326248979513838,crop
-0.2202120490088188,-2.0055073667353582,crop
-0.19523403685768898,-1.86175004706916,crop
-0.20199368764476716,-1.674238933214887,crop
-0.2210419466741524,-1.4927027896394969,crop
-0.226324378918552,-1.3528018070038335,crop
-0.23009393107101012,-1.167559733310938,crop
-0.2320315898359983,-1.0088819736692787,crop
-0.21985798584334354,-0.8305763545041995,crop
-0.1983033594819949,-0.6424866162360923,crop
-0.2117828575563689,-0.475397799480977,crop
-0.21548469725202807,-0.33974747428441704,crop
-0.2104310483401099,0.7349860267430355,crop
-0.2000871017899581,0.8622532920175026,crop
-0.20515424188433456,0.993820738723076,crop
-0.22025401082418966,1.5992114648178823,crop
-0.21362387490453422,1.7575451136412363,crop
-0.20538999913055583,1.9267234676231162,crop
-0.21681025686278005,2.120043477965977,crop
-0.2136906783848444,2.2593651448572842,crop
-0.21687736123222695,2.382694470637399,crop
-0.2033751066506561,2.5446081967566085,crop
-0.22763378960053288,2.7130630263914837,crop
-0.19387948246230507,2.860752574147453,crop
-0.23051598903250564,2.996415127467576,crop
-0.2185988719801037,3.1847076990554433,crop
-0.20588847582288267,3.3787139154967187,crop
-0.2242265905829401,3.5689140903606207,crop
-0.22163908764409207,3.674663297907718,crop
-0.22126100634196572,3.8482206538751047,crop
-0.22889085649984459,4.032652817173625,crop
-0.2073429134840467,4.173529645119865,crop
0.5353133398721766,-4.2627301130983755,crop
0.5271652036910202,-4.108279704839139,crop
0.526977609128584,-3.9194902075878733,crop
0.5179967859244967,-3.7669039587963855,crop
0.5397728571481291,-3.6124815192103465,crop
0.5508214177492152,-3.4570869133460014,crop
0.5215977199695545,-3.326777793573222,crop
0.540758490247089,-3.12329220794097,crop
0.5318199064172,-2.938443071053017,crop
0.5437995329020766,-2.8107991515602087,crop
0.5378267565998294,-2.6289098375032025,crop
0.555294207096042,-2.4269298991490946,crop
0.5261446179361804,-2.274834858657855,crop
0.5471390532079101,-2.142856597796535,crop
0.5423687104986503,-1.9799249590263512,crop
0.5234962621958599,-1.8107150627085113,crop
0.5303039452964433,-1.6729984946560355,crop
0.5358501578588011,-1.5093367233297368,crop
0.5238098033587373,-0.7222169692316616,crop
0.5328101057368522,-0.5498254549751938,crop
0.5345597751577018,-0.3536892228582977,crop
0.5226015795505172,-0.19465262805218136,crop
0.5527711678272786,-0.07447533023669001,crop
0.5169215536001128,0.09728047559322933,crop
0.5465800623591428,0.3035265640874015,crop
0.5394963038563065,0.437724470389072,crop
0.5367409848467211,0.5999961240300102,crop
0.5433669086055803,0.7730160429988002,crop
0.5417425880404712,0.9116442820985036,crop
0.5327508607079143,1.0861778049480568,crop
0.5469676705251705,1.2234782754507316,crop
0.5227422235007402,1.3535767934911043,crop
0.539660442081098,1.5028914193980727,crop
0.5230591431417309,1.688356689737792,crop
0.5318484062214552,1.8625091881228126,crop
0.5266317343279243,1.9873149918098028,crop
0.5357630154741133,2.137614076839613,crop
0.5258327075280884,2.26478721289486,crop
0.5523998258013463,2.4262848909074197,crop
0.5324148507214335,2.5848367587247596,crop
0.5497758766239333,2.764493610922936,crop
0.5451658933156991,2.881752204484184,crop
0.5342238203777101,3.069869501365491,crop
0.551190806667265,3.199376111433801,crop
0.5301173644228077,3.3604788076608374,crop
0.533423089995821,3.515559859437791,crop
0.5336629712623426,3.687635364536619,crop
0.5490644873273447,3.8342369664102147,crop
0.5307961929466471,3.9767142294232105,crop
0.5198663356211308,4.128981934033389,crop
1.2943038652577994,-4.2686720348826,crop
1.2722970145108135,-4.080519984508802,crop
1.282701554986097,-3.928852513321095,crop
1.269588152644928,-3.8001023754094843,crop
1.2761697746759357,-3.6586259306080238,crop
1.3003173083788444,-3.5065807781771303,crop
1.2821057525171784,-3.3490293414464243,crop
1.280489111860661,-3.208960161746139,crop
1.2812985344589927,-3.0067399654397473,crop
1.2702135295827994,-2.857549134822095,crop
1.2957432866357945,-2.703202299067305,crop
1.2853577417407513,-2.559081181019825,crop
1.2800100303240511,-2.395864185240363,crop
1.2971727787995397,-2.247604800735461,crop
1.2956643799419552,-2.104944110334058,crop
1.3021129567125471,-1.9653630560744304,crop
1.2909702582377087,-1.8248902235489028,crop
1.3001990064242643,-1.665535954169166,crop
1.290635312284524,-0.8302991490628795,crop
1.2844180438653265,-0.6732432256117207,crop
1.277452641647408,0.3791593239116127,crop
1.2863291090569526,0.542914471526001,crop
1.2836534821779195,0.6834902357023811,crop
1.2840156146895043,0.8796094758712414,crop
1.2846307004663031,1.0558129073306075,crop
1.2759086435885778,2.138134492845472,crop
1.2683368787722613,2.286706812571417,crop
1.2851972633421007,2.42921375626044,crop
1.2831400652912834,2.5990417057960373,crop
1.2780205148294006,2.7613834370821326,crop
1.2924155373403825,2.9059642468494395,crop
1.2803595033243824,3.0596729242443086,crop
1.267047043242648,3.19207282795319,crop
1.2832817487510728,3.3958190152188292,crop
1.273391840116266,3.5720087440804003,crop
1.2713520112124272,3.717723961565129,crop
1.3028081471260022,3.8529475770588437,crop
1.3042429719499062,3.9961940062875065,crop
1.297475061967639,4.16061919252763,crop
2.04816345332704,-4.268853470149485,crop
2.033174181221814,-4.091247478050237,crop
2.0205203858053733,-3.923501256631065,crop
2.031958512081164,-3.7895126993716843,crop
2.0520920670255127,-3.610859741913016,crop
2.040780727679311,-3.486417009437006,crop
2.047265246122046,-3.3223731328247577,crop
2.032924358313211,-3.0059985907086095,crop
2.03538766978992,-2.860998555720941,crop
2.0273426435213557,-2.673740506616386,crop
2.028455394700775,-2.5364821073678065,crop
2.034301502523468,-2.3463876098493386,crop
2.02531340339944,-2.213402773606858,crop
2.0434646768631546,-2.0305697425724523,crop
2.027237790870616,-1.8792590982934234,crop
2.050539412424229,-1.7291951712788838,crop
2.0420973576546237,-1.5547565581961869,crop
2.0365356643396937,-1.3548937672579693,crop
2.0265214988892137,-1.238675030246371,crop
2.036371386497708,-1.0831991365514448,crop
2.036187037521478,-0.9486245527773098,crop
2.041712516936625,-0.7861532426802693,crop
2.0470072965003214,-0.6355875961318915,crop
2.035554679356752,-0.4544607228490007,crop
2.04003975735048,-0.3100140777644333,crop
2.044333535787598,-0.1902305093320384,crop
2.0453145998895397,0.9616360970093485,crop
2.0512569151985915,1.0980311521184865,crop
2.055330167675183,1.2645568829850875,crop
2.0306767438219375,1.4394269329162048,crop
2.0289554043755644,1.623111758823537,crop
2.03586287974793,2.1174569140315525,crop
2.0404270583385977,2.283621365286356,crop
2.019265845102898,2.4088796946983226,crop
2.033905591200076,2.5895828882382075,crop
2.033381189745836,2.781700936644932,crop
2.054908705715953,2.932782459644306,crop
2.017854021265306,3.1140782006200283,crop
2.0555870453576923,3.2520004012011476,crop
2.046479667972329,3.44749430002945,crop
2.055716152173891,3.619939310420735,crop
2.0538093303053295,3.779167715936719,crop
2.042322272466324,3.890251860531537,crop
2.034383013848332,4.077077096826413,crop
2.0306606895887493,4.2598232212933755,crop
2.7851306675252157,-4.249160222810432,crop
2.776601548294058,-4.10911072916762,crop
2.7783217386867665,-3.9665748455758054,crop
2.7853143191678087,-3.8413944443862205,crop
2.8061917883948815,-3.6862043637473207,crop
2.781423562037491,-3.4940886320565037,crop
2.7784348480483634,-3.345702761376803,crop
2.7903985744495245,-3.168033928472784,crop
2.7738595151811123,-2.9874257429768516,crop
2.8049044476231217,-2.8205620542967833,crop
2.779895397295538,-2.673374028033511,crop
2.8061448197553296,-2.491417329119603,crop
2.787825224648549,-2.322188702955567,crop
2.787001474559069,-2.1837060317453507,crop
2.7772129691207366,-2.0187403002513906,crop
2.7819418307957924,-1.8299506992956132,crop
2.7975243094671387,-1.6893247718909827,crop
2.7847686427597274,-1.4975179460384638,crop
2.77033319239573,-1.333311605784854,crop
2.7712760421860607,-1.1778230663210478,crop
2.7845019632750163,-1.0485011955897834,crop
2.802195508794344,-0.8807994674458808,crop
2.7933929228084033,-0.7332615893352226,crop
2.7746415543573373,-0.5414166172804427,crop
2.804565328863792,-0.3960454407720521,crop
2.799093311681831,-0.2392208140396032,crop
2.8015528244368615,-0.04538813989641261,crop
2.7718347677202915,0.11095003830453104,crop
2.7935573092539863,0.2399159288482356,crop
2.7732000863338944,1.0040339974992287,crop
2.76768516791742,1.1693862267931774,crop
2.7926990636875053,1.3266513944238545,crop
2.7909647619924836,1.5253527123059287,crop
2.7859044763432546,1.6677163526791272,crop
2.7784294713249937,1.8509849909378895,crop
2.797049628458334,2.031908665077623,crop
2.8005862298759596,2.1688226482438875,crop
2.798606518741433,2.307540487656513,crop
2.7901813153678314,2.444984573609527,crop
2.780957142166741,2.5792927678839,crop
2.769141134374625,2.7518773249515958,crop
2.7975482122000037,2.917737596285937,crop
2.791731062560918,3.0500407789807715,crop
2.7884311753351336,3.2384793508399197,crop
2.7952171224661524,3.3858233289108366,crop
2.8054461221333127,3.5028327139409354,crop
2.769536026174802,3.6991060614828744,crop
2.7686139286664635,3.8202222531306997,crop
2.7877535649677525,3.971573309651662,crop
2.803607187833824,4.162314898117398,crop
3.516909097389227,-4.260103104087274,crop
3.552436676664651,-4.0912875738383505,crop
3.5305952154432316,-3.9055980832792625,crop
3.535499432191869,-3.7656060036118326,crop
3.524699147281219,-3.600425849493647,crop
3.554573316063037,-3.411101009578989,crop
3.5409507118141508,-3.256951934803603,crop
3.5536825022317076,-3.0857109484486833,crop
3.545173225219519,-2.9036536559318242,crop
3.5458183071378877,-2.7002726305510594,crop
3.5199383431545512,-2.532499258787161,crop
3.5312010425413667,-2.3630372737151717,crop
3.5387902297088236,-2.246206583373265,crop
3.5471081110729723,-2.070938311117155,crop
3.527380662280303,-1.956431380845181,crop
3.5345978510856333,-1.77168514275979,crop
3.523657136550145,-1.611753161252512,crop
3.5386052436331643,-1.437951766484871,crop
3.5491579639553676,-1.288856991994435,crop
3.5540678070770926,-1.1275589350293904,crop
3.528384813987977,-0.9697915654379856,crop
3.551357419096741,-0.6539856692252282,crop
3.532128809152406,-0.49000507066305893,crop
3.548452562785314,-0.31128975424481226,crop
3.5163439963706113,-0.1503811499178757,crop
3.5219945314583465,0.014468676364702886,crop
3.5307999057994066,0.13751726577070494,crop
3.555034958328521,0.33731675029003855,crop
3.5465235414094987,0.5059016639646075,crop
3.5256134568136672,0.6925637871916859,crop
3.5460457944589936,0.8341850929844439,crop
3.529045374899305,0.9816550221786509,crop
3.5558370614787385,1.1249757923003258,crop
3.5390927505956546,1.3064775515900777,crop
3.549434356195968,1.4499367943757644,crop
3.5557143977314962,1.5886830843997588,crop
3.5514276170079984,1.7282119498861102,crop
3.525417841512938,1.9153549626661954,crop
3.529356780366362,2.0386491290913282,crop
3.5489386894855026,2.218179389870911,crop
3.5437871528817353,2.3758444806913754,crop
3.531257685954509,2.517431418249261,crop
3.542216843742428,2.71589356070569,crop
3.52540200085892,2.8455976853336393,crop
3.5241058322570296,2.9848220004019312,crop
3.537217463967258,3.1427334322081,crop
3.552774784567823,4.089448027229837,crop
3.5431639815943794,4.225312362359686,crop
