X,Y,kind
-0.011002828705187505,1.3951446507000196,crop
-0.03256837041631929,1.5515994504526491,crop
-0.03809367327362608,1.7452461746912464,crop
-0.08582997183862903,1.8758551512970245,crop
-0.09091062296220939,2.0786432516587703,crop
-0.10557388372572116,2.214348571253795,crop
-0.15679261772088623,2.3729351106484047,crop
-0.18852476840034924,2.5291628854752974,crop
-0.2636362583281872,2.6875980620403577,crop
-0.2928150404842795,2.833229652187708,crop
0.7377917898882416,-3.428134763995189,crop
0.7484721076312666,-3.2718967662143235,crop
0.729661000563111,-3.0727670854013285,crop
0.7530708171106792,-2.9206683411130436,crop
0.7187159528288225,-2.7659442151523628,crop
0.7537548492550168,-2.579338546057199,crop
0.7315872752707606,-2.4249353872365225,crop
0.7291017554232417,-2.271332548021019,crop
0.7270917104088901,-2.0786432204490386,crop
0.7397303841019807,-1.9297259408771372,crop
0.7374147461970804,-1.793605657618349,crop
0.7284288193644826,-1.660708495840532,crop
0.7321945464357347,-1.507015280569611,crop
0.7372315718688194,-1.3515531660801121,crop
0.7168988076882243,-1.2098936299903469,crop
0.7294738504536005,-1.0721569091495262,crop
0.7240688082594899,-0.8923370536421029,crop
0.7204944031836584,-0.7488573892249091,crop
0.7522916944588443,-0.5486276364479432,crop
0.7498430468914958,-0.4414358274896008,crop
0.7266435114646788,-0.2396463133274895,crop
0.7439752821328618,-0.06790618423750036,crop
0.746430048648449,0.09601113088258131,crop
0.7486119132147966,0.28050647474351936,crop
0.7304758346654898,0.41060157602725705,crop
0.7336417087789604,0.5782572094045222,crop
0.7477437169141612,0.7642463924976444,crop
0.7336025804125099,0.9159764890361812,crop
0.7400417440341083,1.0983720770913659,crop
0.7226585163645907,1.2631379229507156,crop
0.7278280139239763,1.4105403265265564,crop
0.7137908441949778,1.5391928432250233,crop
0.7026394938298792,1.713413697887112,crop
0.6806518410558171,1.8528367327585589,crop
0.6684534250893965,2.0162891905140383,crop
0.6479558865708395,2.1208011613266087,crop
0.6137948864590848,2.261785830904427,crop
0.5904544222158092,2.411871099365302,crop
0.5808426798024491,2.5731161411894505,crop
0.5206537451298492,2.7468494796434473,crop
0.46951127635844264,2.869932863048177,crop
0.43345763490960204,3.02555020105843,crop
0.3745043755169913,3.2084552936174338,crop
1.470079578764011,-3.4485942795584985,crop
1.4732124668747102,-3.286474231518741,crop
1.474413300192817,-3.08722682985135,crop
1.4970539415582347,-2.9437063562748094,crop
1.4807119778231255,-2.7873783100482354,crop
1.4956004503766387,-2.6555222023595073,crop
1.4759639891079548,-2.5031896527893087,crop
1.480301222150779,-2.392172832042739,crop
1.4663544989685184,-2.1910045366581885,crop
1.5010866721884066,-2.049453096499928,crop
1.4935191003427595,-1.8712447042316418,crop
1.4689210861142308,-1.743861912856993,crop
1.483936323501175,-1.5775843519317292,crop
1.4705861396352673,-1.435965000292024,crop
1.4745792335779107,-1.2784978271302434,crop
1.481711800741572,-1.1209138406867603,crop
1.4797677537915006,-0.9681542589068701,crop
1.497015768006115,-0.8143305066680788,crop
1.4932977417116682,-0.6323324017520877,crop
1.4779381530452689,-0.4721254855095604,crop
1.5013642254882202,-0.3518799710558686,crop
1.4783830674861416,-0.17520292509891552,crop
1.477738228646213,-0.035668994109931705,crop
1.466741144922132,0.07943034316686928,crop
1.4992872961243568,0.22704427927227513,crop
1.4701562611786745,0.36554114538271715,crop
1.5009402136157286,0.5468092336985555,crop
1.480193590876019,0.6806890604458344,crop
1.4698918082719818,0.8384193181827844,crop
1.4687610580035666,1.0077290903521379,crop
1.499970270708714,1.1769407663176807,crop
1.4633161549621052,1.3766090049316129,crop
1.4907752749540695,1.498927463223349,crop
1.4508551246280543,1.6480184237310438,crop
1.450977482999909,1.7929787943429247,crop
1.4507034139609694,1.96754607129797,crop
1.3995193151858514,2.1443358991492434,crop
1.399280327508139,2.2960487913411485,crop
1.3526786948269631,2.4635942597196663,crop
1.3316988663493312,2.6354205438823253,crop
1.27016599235994,2.7814877613674374,crop
1.2394193843265278,2.908777948112404,crop
1.2225069138024307,3.049544806410388,crop
1.1638000507106296,3.1944651666832473,crop
1.0995871979642398,3.3768604455010816,crop
